SessionID,UserID,DeviceType,Country,ReferralSource,session_start_time,session_end_time,session_duration_minutes,Purchased,home_flag,product_flag,cart_flag,checkout_flag,confirmation_flag,total_time_on_page_seconds,max_items_in_cart
session_840,user_2765,Mobile,Australia,"Social Media","2025-01-02 11:03:20","2025-01-02 11:03:41",0,0,1,1,0,0,0,122,0
session_841,user_1616,Tablet,Australia,Direct,"2025-08-22 09:46:33","2025-08-22 09:46:33",0,0,1,0,0,0,0,102,0
session_842,user_2187,Tablet,USA,"Social Media","2025-01-21 06:44:33","2025-01-21 06:44:33",0,0,1,0,0,0,0,60,0
session_843,user_1346,Tablet,India,"Social Media","2025-01-19 11:18:30","2025-01-19 11:18:30",0,0,1,0,0,0,0,136,0
session_844,user_1967,Mobile,India,Direct,"2025-08-08 06:09:15","2025-08-08 06:11:18",2,0,1,1,0,0,0,225,0
session_845,user_2675,Mobile,France,Google,"2025-07-13 09:11:01","2025-07-13 09:12:18",1,0,1,1,0,0,0,200,5
session_846,user_1693,Tablet,USA,Email,"2025-08-14 23:44:11","2025-08-14 23:44:57",0,0,1,1,0,0,0,222,1
session_847,user_1099,Mobile,India,Email,"2025-08-22 22:28:54","2025-08-22 22:31:54",3,0,1,1,1,0,0,259,4
session_848,user_2821,Tablet,UK,Email,"2025-06-06 23:16:28","2025-06-06 23:16:28",0,0,1,0,0,0,0,56,0
session_849,user_1229,Mobile,France,Google,"2025-06-04 16:03:51","2025-06-04 16:06:38",2,0,1,1,1,0,0,188,1
session_850,user_1903,Desktop,Australia,Google,"2025-03-17 14:53:11","2025-03-17 14:56:29",3,0,1,1,1,0,0,274,3
session_851,user_1748,Mobile,Canada,Email,"2025-01-17 03:36:19","2025-01-17 03:36:40",0,0,1,1,0,0,0,121,3
session_852,user_1187,Mobile,Germany,Email,"2025-02-26 08:01:42","2025-02-26 08:02:22",0,0,1,1,0,0,0,82,0
session_853,user_1282,Tablet,France,Email,"2025-03-01 08:13:59","2025-03-01 08:14:54",0,0,1,1,0,0,0,234,0
session_854,user_1925,Desktop,UK,Email,"2025-02-10 19:00:38","2025-02-10 19:01:55",1,0,1,1,1,0,0,230,2
session_855,user_2134,Mobile,Canada,Email,"2025-05-10 19:14:34","2025-05-10 19:14:34",0,0,1,0,0,0,0,112,0
session_856,user_1385,Mobile,France,"Social Media","2025-03-04 08:57:30","2025-03-04 09:01:39",4,0,1,1,1,1,0,382,2
session_857,user_1032,Tablet,India,"Social Media","2025-06-08 05:06:45","2025-06-08 05:06:45",0,0,1,0,0,0,0,128,0
session_858,user_1607,Desktop,India,Google,"2025-04-24 16:43:47","2025-04-24 16:44:11",0,0,1,1,0,0,0,66,0
session_859,user_2187,Mobile,Germany,Google,"2025-01-13 04:30:21","2025-01-13 04:33:20",2,0,1,1,0,0,0,347,0
session_860,user_1181,Tablet,Germany,Direct,"2025-05-28 13:37:12","2025-05-28 13:37:12",0,0,1,0,0,0,0,102,0
session_861,user_2230,Tablet,India,"Social Media","2025-07-16 23:29:04","2025-07-16 23:30:21",1,0,1,1,0,0,0,216,4
session_862,user_1677,Desktop,India,Email,"2025-08-15 19:44:07","2025-08-15 19:44:07",0,0,1,0,0,0,0,39,0
session_863,user_1917,Tablet,USA,"Social Media","2025-01-18 20:50:10","2025-01-18 20:52:32",2,0,1,1,0,0,0,205,4
session_864,user_1155,Mobile,Germany,Email,"2025-08-16 21:59:50","2025-08-16 22:00:48",0,0,1,1,0,0,0,234,0
session_865,user_1021,Desktop,Canada,Google,"2025-01-23 22:52:37","2025-01-23 22:54:46",2,0,1,1,0,0,0,247,2
session_866,user_2499,Desktop,UK,"Social Media","2025-04-20 04:59:56","2025-04-20 05:04:05",4,0,1,1,1,0,0,292,1
session_867,user_2524,Mobile,USA,Google,"2025-03-12 01:06:21","2025-03-12 01:12:15",5,1,1,1,1,1,1,441,5
session_868,user_2663,Mobile,Canada,Direct,"2025-05-15 07:56:21","2025-05-15 07:57:03",0,0,1,1,0,0,0,106,5
session_869,user_2673,Mobile,Australia,Email,"2025-04-05 09:02:55","2025-04-05 09:05:30",2,0,1,1,1,1,0,259,2
session_870,user_2449,Mobile,France,Direct,"2025-05-14 20:46:04","2025-05-14 20:48:39",2,0,1,1,0,0,0,175,1
session_871,user_2655,Desktop,UK,Direct,"2025-03-11 13:55:28","2025-03-11 13:55:28",0,0,1,0,0,0,0,171,0
session_872,user_1942,Tablet,UK,Direct,"2025-03-04 05:56:32","2025-03-04 06:02:38",6,1,1,1,1,1,1,413,1
session_873,user_2261,Desktop,India,"Social Media","2025-01-04 11:23:56","2025-01-04 11:23:56",0,0,1,0,0,0,0,102,0
session_874,user_2368,Mobile,India,Email,"2025-01-06 03:35:24","2025-01-06 03:37:03",1,0,1,1,0,0,0,255,5
session_875,user_1083,Mobile,USA,Google,"2025-01-10 09:40:33","2025-01-10 09:42:02",1,0,1,1,1,0,0,249,0
session_876,user_1611,Mobile,UK,Email,"2025-02-28 05:44:38","2025-02-28 05:44:38",0,0,1,0,0,0,0,18,0
session_877,user_2687,Mobile,Canada,Google,"2025-02-17 17:34:22","2025-02-17 17:41:42",7,1,1,1,1,1,1,527,3
session_878,user_2742,Desktop,Canada,Email,"2025-07-01 06:16:03","2025-07-01 06:16:42",0,0,1,1,0,0,0,99,5
session_879,user_2500,Mobile,India,Direct,"2025-08-29 18:39:12","2025-08-29 18:39:12",0,0,1,0,0,0,0,88,0
session_880,user_2767,Tablet,UK,Direct,"2025-05-04 04:19:08","2025-05-04 04:19:45",0,0,1,1,0,0,0,102,3
session_881,user_2178,Desktop,UK,"Social Media","2025-07-28 10:01:10","2025-07-28 10:10:40",9,1,1,1,1,1,1,672,2
session_882,user_2444,Tablet,India,"Social Media","2025-08-13 11:55:53","2025-08-13 11:58:31",2,0,1,1,0,0,0,303,0
session_883,user_1503,Desktop,Germany,Email,"2025-03-19 11:22:34","2025-03-19 11:24:26",1,0,1,1,0,0,0,210,2
session_884,user_2025,Mobile,India,Email,"2025-05-15 21:46:17","2025-05-15 21:49:05",2,0,1,1,0,0,0,234,3
session_885,user_2769,Desktop,India,"Social Media","2025-08-14 05:21:10","2025-08-14 05:23:00",1,0,1,1,0,0,0,287,3
session_886,user_2008,Tablet,Canada,"Social Media","2025-06-15 18:16:25","2025-06-15 18:22:40",6,1,1,1,1,1,1,408,3
session_887,user_2451,Desktop,India,Email,"2025-01-17 12:22:33","2025-01-17 12:27:02",4,0,1,1,1,1,0,415,1
session_888,user_1033,Tablet,Germany,Google,"2025-04-28 03:48:18","2025-04-28 03:51:10",2,0,1,1,0,0,0,299,1
session_889,user_2205,Desktop,USA,Email,"2025-06-06 17:16:27","2025-06-06 17:17:52",1,0,1,1,0,0,0,159,2
session_890,user_1751,Desktop,Canada,"Social Media","2025-06-18 14:16:13","2025-06-18 14:17:50",1,0,1,1,0,0,0,171,5
session_891,user_1754,Desktop,UK,Email,"2025-07-03 03:32:36","2025-07-03 03:34:05",1,0,1,1,0,0,0,194,5
session_892,user_1933,Mobile,UK,Direct,"2025-02-10 21:18:00","2025-02-10 21:19:30",1,0,1,1,0,0,0,234,0
session_893,user_2719,Desktop,Australia,Google,"2025-03-16 08:58:57","2025-03-16 09:03:31",4,0,1,1,1,1,0,391,3
session_894,user_1771,Mobile,Australia,Email,"2025-05-03 13:26:54","2025-05-03 13:29:46",2,0,1,1,1,0,0,214,4
session_895,user_1580,Mobile,UK,"Social Media","2025-06-24 10:24:10","2025-06-24 10:24:10",0,0,1,0,0,0,0,106,0
session_896,user_2637,Tablet,USA,Email,"2025-03-27 17:07:01","2025-03-27 17:08:52",1,0,1,1,0,0,0,209,3
session_897,user_2048,Tablet,France,Google,"2025-08-27 04:04:06","2025-08-27 04:05:20",1,0,1,1,0,0,0,195,1
session_898,user_1681,Tablet,UK,Google,"2025-08-04 18:46:34","2025-08-04 18:48:54",2,0,1,1,0,0,0,319,3
session_899,user_2885,Desktop,India,Email,"2025-05-30 21:36:20","2025-05-30 21:38:16",1,0,1,1,1,0,0,269,5
session_900,user_1468,Desktop,India,"Social Media","2025-04-28 19:12:13","2025-04-28 19:12:13",0,0,1,0,0,0,0,136,0
session_901,user_2643,Desktop,India,Google,"2025-01-14 13:20:54","2025-01-14 13:22:18",1,0,1,1,0,0,0,262,2
session_902,user_1020,Mobile,Australia,Direct,"2025-04-15 15:29:03","2025-04-15 15:30:06",1,0,1,1,0,0,0,155,3
session_903,user_1252,Tablet,India,Email,"2025-08-04 06:17:44","2025-08-04 06:26:13",8,1,1,1,1,1,1,594,4
session_904,user_2004,Tablet,India,Direct,"2025-08-09 09:09:23","2025-08-09 09:10:34",1,0,1,1,0,0,0,179,4
session_905,user_1307,Mobile,UK,Direct,"2025-03-17 14:44:36","2025-03-17 14:48:35",3,0,1,1,1,0,0,311,2
session_906,user_2929,Mobile,Australia,Email,"2025-01-28 14:10:39","2025-01-28 14:12:57",2,0,1,1,0,0,0,218,5
session_907,user_1346,Desktop,Germany,Google,"2025-07-16 00:35:25","2025-07-16 00:38:23",2,0,1,1,0,0,0,244,3
session_908,user_1285,Mobile,Germany,Direct,"2025-03-06 00:27:16","2025-03-06 00:28:04",0,0,1,1,0,0,0,224,5
session_909,user_1106,Desktop,Germany,Email,"2025-04-22 16:41:23","2025-04-22 16:43:28",2,0,1,1,0,0,0,163,2
session_910,user_2540,Tablet,Germany,Google,"2025-05-11 02:32:44","2025-05-11 02:32:44",0,0,1,0,0,0,0,155,0
session_911,user_2050,Desktop,USA,Google,"2025-02-25 20:32:40","2025-02-25 20:35:25",2,0,1,1,0,0,0,202,0
session_912,user_1213,Desktop,France,Google,"2025-03-25 23:41:07","2025-03-25 23:47:20",6,1,1,1,1,1,1,541,5
session_913,user_2210,Tablet,USA,Direct,"2025-01-21 15:48:09","2025-01-21 15:49:57",1,0,1,1,0,0,0,165,4
session_914,user_1462,Mobile,India,"Social Media","2025-03-14 10:01:01","2025-03-14 10:03:13",2,0,1,1,0,0,0,222,2
session_915,user_2706,Tablet,Canada,Direct,"2025-04-05 02:27:57","2025-04-05 02:34:45",6,1,1,1,1,1,1,580,1
session_916,user_1500,Desktop,USA,Google,"2025-08-12 10:18:59","2025-08-12 10:25:05",6,0,1,1,1,1,0,424,2
session_917,user_2563,Tablet,India,Direct,"2025-06-24 22:34:21","2025-06-24 22:36:36",2,0,1,1,0,0,0,214,0
session_918,user_2084,Desktop,Australia,Google,"2025-03-20 11:17:26","2025-03-20 11:19:00",1,0,1,1,0,0,0,259,3
session_919,user_2199,Mobile,India,"Social Media","2025-08-03 20:48:05","2025-08-03 20:58:17",10,1,1,1,1,1,1,690,1
session_920,user_1705,Tablet,USA,"Social Media","2025-08-04 18:10:01","2025-08-04 18:10:19",0,0,1,1,0,0,0,170,3
session_921,user_1509,Desktop,USA,Google,"2025-04-11 11:06:00","2025-04-11 11:06:00",0,0,1,0,0,0,0,160,0
session_922,user_1091,Desktop,France,"Social Media","2025-05-31 12:46:20","2025-05-31 12:46:20",0,0,1,0,0,0,0,50,0
session_923,user_1971,Mobile,Australia,Email,"2025-05-16 17:32:26","2025-05-16 17:32:46",0,0,1,1,0,0,0,110,0
session_924,user_1021,Desktop,Germany,Email,"2025-08-22 05:07:41","2025-08-22 05:13:35",5,1,1,1,1,1,1,477,3
session_925,user_1731,Desktop,France,Google,"2025-06-30 16:24:33","2025-06-30 16:29:19",4,1,1,1,1,1,1,364,3
session_926,user_2652,Mobile,India,Direct,"2025-02-22 06:51:46","2025-02-22 06:53:29",1,0,1,1,0,0,0,172,3
session_927,user_2629,Desktop,UK,Google,"2025-08-28 04:18:11","2025-08-28 04:20:54",2,0,1,1,0,0,0,248,1
session_928,user_2716,Mobile,Australia,"Social Media","2025-02-05 14:22:43","2025-02-05 14:25:10",2,0,1,1,0,0,0,262,1
session_929,user_2093,Tablet,Canada,Direct,"2025-01-02 22:08:28","2025-01-02 22:09:35",1,0,1,1,0,0,0,125,1
session_930,user_1016,Mobile,Canada,"Social Media","2025-07-25 05:34:02","2025-07-25 05:34:02",0,0,1,0,0,0,0,126,0
session_931,user_1530,Tablet,Germany,Direct,"2025-01-28 00:13:24","2025-01-28 00:16:14",2,0,1,1,0,0,0,285,0
session_932,user_1060,Mobile,India,Direct,"2025-02-07 17:34:13","2025-02-07 17:36:50",2,0,1,1,1,0,0,255,4
session_933,user_1614,Desktop,Germany,"Social Media","2025-07-30 08:40:01","2025-07-30 08:45:54",5,0,1,1,1,1,0,507,2
session_934,user_1804,Desktop,India,Email,"2025-01-01 17:59:05","2025-01-01 18:02:03",2,0,1,1,0,0,0,205,0
session_935,user_2895,Tablet,UK,"Social Media","2025-06-28 18:11:50","2025-06-28 18:12:31",0,0,1,1,0,0,0,166,2
session_936,user_1874,Tablet,Canada,Direct,"2025-01-20 06:56:34","2025-01-20 06:58:04",1,0,1,1,1,0,0,119,0
session_937,user_1076,Mobile,UK,"Social Media","2025-07-08 20:49:08","2025-07-08 20:51:45",2,0,1,1,0,0,0,186,1
session_938,user_2443,Tablet,Canada,"Social Media","2025-05-09 09:53:16","2025-05-09 09:54:49",1,0,1,1,0,0,0,228,1
session_939,user_2703,Desktop,Canada,Google,"2025-04-22 19:23:37","2025-04-22 19:26:13",2,0,1,1,0,0,0,299,3
session_940,user_1167,Mobile,India,Email,"2025-07-07 13:44:47","2025-07-07 13:45:16",0,0,1,1,0,0,0,58,0
session_941,user_2621,Tablet,Canada,"Social Media","2025-02-06 05:41:05","2025-02-06 05:41:05",0,0,1,0,0,0,0,51,0
session_942,user_1478,Mobile,India,Direct,"2025-03-31 03:50:40","2025-03-31 03:50:40",0,0,1,0,0,0,0,33,0
session_943,user_2815,Desktop,Australia,"Social Media","2025-06-10 14:56:55","2025-06-10 14:59:13",2,0,1,1,0,0,0,159,3
session_944,user_2784,Tablet,Germany,"Social Media","2025-06-12 20:40:22","2025-06-12 20:41:24",1,0,1,1,0,0,0,94,1
session_945,user_1457,Tablet,USA,Google,"2025-07-19 00:05:44","2025-07-19 00:08:09",2,0,1,1,0,0,0,293,2
session_946,user_1884,Mobile,Canada,Email,"2025-08-09 19:31:07","2025-08-09 19:31:56",0,0,1,1,0,0,0,77,5
session_947,user_2600,Desktop,UK,Email,"2025-08-03 03:57:31","2025-08-03 03:57:31",0,0,1,0,0,0,0,163,0
session_948,user_2957,Mobile,Germany,Direct,"2025-06-04 21:34:10","2025-06-04 21:34:55",0,0,1,1,0,0,0,185,4
session_949,user_2959,Tablet,USA,Email,"2025-05-17 15:54:11","2025-05-17 15:54:11",0,0,1,0,0,0,0,54,0
session_950,user_1353,Desktop,UK,Email,"2025-08-01 08:36:31","2025-08-01 08:39:08",2,0,1,1,0,0,0,317,2
session_951,user_2758,Desktop,Canada,Google,"2025-02-28 17:28:03","2025-02-28 17:31:25",3,0,1,1,1,0,0,217,3
session_952,user_2255,Mobile,Canada,Email,"2025-08-19 05:04:53","2025-08-19 05:12:02",7,1,1,1,1,1,1,486,4
session_953,user_2017,Desktop,India,Email,"2025-07-31 02:53:21","2025-07-31 02:54:51",1,0,1,1,0,0,0,109,2
session_954,user_2131,Mobile,France,"Social Media","2025-04-20 11:57:27","2025-04-20 12:02:01",4,0,1,1,1,1,0,360,5
session_955,user_2342,Desktop,Australia,Direct,"2025-08-01 02:51:05","2025-08-01 02:53:49",2,0,1,1,1,0,0,341,4
session_956,user_2465,Desktop,India,Google,"2025-03-31 15:37:13","2025-03-31 15:37:52",0,0,1,1,0,0,0,54,2
session_957,user_2491,Desktop,Germany,Email,"2025-01-25 12:10:42","2025-01-25 12:10:42",0,0,1,0,0,0,0,143,0
session_958,user_1322,Mobile,Canada,Direct,"2025-08-16 03:07:59","2025-08-16 03:10:06",2,0,1,1,0,0,0,185,0
session_959,user_1075,Tablet,France,Google,"2025-05-20 05:40:32","2025-05-20 05:46:00",5,1,1,1,1,1,1,439,1
session_960,user_2637,Desktop,Germany,Direct,"2025-06-18 00:05:47","2025-06-18 00:05:47",0,0,1,0,0,0,0,167,0
session_961,user_1982,Desktop,USA,Email,"2025-08-02 20:13:37","2025-08-02 20:13:37",0,0,1,0,0,0,0,176,0
session_962,user_1679,Mobile,Germany,Google,"2025-07-30 19:30:14","2025-07-30 19:32:56",2,0,1,1,0,0,0,179,0
session_963,user_2871,Tablet,Australia,Email,"2025-07-15 17:59:16","2025-07-15 17:59:32",0,0,1,1,0,0,0,180,0
session_964,user_1064,Tablet,India,Direct,"2025-06-03 15:24:44","2025-06-03 15:27:11",2,0,1,1,1,0,0,297,0
session_965,user_2891,Tablet,Germany,Google,"2025-03-13 00:22:39","2025-03-13 00:22:39",0,0,1,0,0,0,0,132,0
session_966,user_2310,Desktop,UK,Google,"2025-07-19 00:13:48","2025-07-19 00:15:18",1,0,1,1,0,0,0,173,0
session_967,user_2459,Mobile,Canada,Direct,"2025-04-14 18:45:52","2025-04-14 18:45:52",0,0,1,0,0,0,0,78,0
session_968,user_1192,Desktop,France,"Social Media","2025-07-30 06:54:28","2025-07-30 06:57:24",2,0,1,1,0,0,0,221,0
session_969,user_1304,Desktop,Canada,Google,"2025-05-27 19:20:36","2025-05-27 19:20:36",0,0,1,0,0,0,0,42,0
session_970,user_2233,Desktop,France,Email,"2025-04-11 05:16:17","2025-04-11 05:23:06",6,1,1,1,1,1,1,536,1
session_971,user_1959,Desktop,USA,Google,"2025-01-31 12:46:49","2025-01-31 12:51:26",4,0,1,1,1,0,0,409,4
session_972,user_1254,Mobile,Germany,Google,"2025-05-17 00:08:03","2025-05-17 00:08:42",0,0,1,1,0,0,0,112,0
session_973,user_2837,Tablet,Canada,Direct,"2025-05-11 20:18:22","2025-05-11 20:22:51",4,0,1,1,1,0,0,431,4
session_974,user_2439,Desktop,France,Direct,"2025-02-21 05:55:22","2025-02-21 05:55:46",0,0,1,1,0,0,0,170,0
session_975,user_1160,Tablet,Canada,Google,"2025-07-12 23:34:01","2025-07-12 23:35:15",1,0,1,1,0,0,0,120,4
session_976,user_1558,Desktop,UK,Email,"2025-06-24 21:38:16","2025-06-24 21:40:19",2,0,1,1,0,0,0,294,5
session_977,user_1383,Mobile,France,Direct,"2025-03-25 09:40:57","2025-03-25 09:47:08",6,1,1,1,1,1,1,478,2
session_978,user_2170,Tablet,France,Email,"2025-01-20 09:35:26","2025-01-20 09:35:26",0,0,1,0,0,0,0,141,0
session_979,user_1109,Desktop,Germany,Email,"2025-06-26 21:06:53","2025-06-26 21:11:03",4,0,1,1,1,0,0,332,0
session_980,user_2646,Tablet,USA,"Social Media","2025-05-03 13:49:52","2025-05-03 13:49:52",0,0,1,0,0,0,0,93,0
session_981,user_2230,Tablet,Australia,"Social Media","2025-03-14 12:11:23","2025-03-14 12:18:05",6,1,1,1,1,1,1,523,4
session_982,user_2004,Desktop,USA,Direct,"2025-07-30 21:51:25","2025-07-30 21:52:05",0,0,1,1,0,0,0,216,0
session_983,user_1772,Tablet,India,Google,"2025-01-11 11:41:41","2025-01-11 11:50:15",8,1,1,1,1,1,1,549,3
session_984,user_1144,Desktop,Canada,"Social Media","2025-04-19 02:08:36","2025-04-19 02:09:09",0,0,1,1,0,0,0,92,3
session_985,user_2575,Desktop,UK,Google,"2025-08-04 12:00:03","2025-08-04 12:04:07",4,1,1,1,1,1,1,270,3
session_986,user_1472,Mobile,India,Google,"2025-06-18 19:43:17","2025-06-18 19:45:43",2,0,1,1,0,0,0,196,5
session_987,user_2860,Desktop,USA,Email,"2025-01-01 05:55:12","2025-01-01 06:01:26",6,1,1,1,1,1,1,508,3
session_988,user_1295,Tablet,UK,Email,"2025-02-20 02:42:58","2025-02-20 02:47:10",4,1,1,1,1,1,1,276,1
session_989,user_1276,Tablet,Canada,Direct,"2025-02-07 15:20:04","2025-02-07 15:20:04",0,0,1,0,0,0,0,20,0
session_990,user_2691,Desktop,USA,Email,"2025-01-17 11:14:17","2025-01-17 11:21:11",6,1,1,1,1,1,1,530,3
session_991,user_2141,Desktop,Australia,Email,"2025-07-29 19:35:33","2025-07-29 19:35:33",0,0,1,0,0,0,0,106,0
session_992,user_1847,Mobile,Australia,Google,"2025-05-18 22:11:38","2025-05-18 22:15:33",3,0,1,1,1,0,0,251,4
session_993,user_1437,Mobile,Australia,"Social Media","2025-02-04 09:55:35","2025-02-04 09:58:29",2,0,1,1,0,0,0,307,5
session_994,user_2043,Mobile,Germany,Direct,"2025-06-13 09:41:05","2025-06-13 09:46:35",5,0,1,1,1,1,0,396,2
session_995,user_2892,Mobile,USA,Google,"2025-02-02 19:43:33","2025-02-02 19:46:26",2,0,1,1,0,0,0,239,5
session_996,user_2729,Desktop,France,"Social Media","2025-05-15 23:49:31","2025-05-15 23:52:18",2,0,1,1,0,0,0,318,0
session_997,user_1069,Desktop,USA,Direct,"2025-02-23 07:23:48","2025-02-23 07:31:10",7,1,1,1,1,1,1,492,4
session_998,user_1190,Desktop,Australia,"Social Media","2025-01-09 04:22:08","2025-01-09 04:22:47",0,0,1,1,0,0,0,83,0
session_999,user_1153,Mobile,UK,Google,"2025-06-30 03:19:51","2025-06-30 03:23:56",4,0,1,1,1,0,0,402,0
